id,premise,hypothesis,lang_abv,language,label
145eec465e,"the first ladies club, a vindictive comedy about three abandoned wives, raised more in its first weekend than any other women's film in history.","first wives club is a love movie with a happy ending, a romantic film of enduring love when marrying his first boyfriend.",es,spanish,2
7608758277,i ripped the ligaments in my right ankle,"ever since i injured my right ankle, i can't put weight on it",en,english,1
1dfe810ae2,"through the web site, a total of 1,634 associates donated nearly $200,000 to legal aid in 2002.","1,634 associates gave money to legal aid through their gofundme site.",en,english,1
ad4ac3cea3,the rugged mountains of sera de tramunatana have some fast landing points in the sea that are used only as a port and any shape port along the shore.,the mountains have landslides for continuous ports that are not easily made.,hi,hindi,1
4ba5c24b3a,"basically, to sell myself.",selling myself is a very important thing.,en,english,1
c0bcb9703c,"because of the casualties, lind says, the united states would eventually have had to leave vietnam anyway.",lind thought the us would stay in vietnam forever.,en,english,2
43877edb8a,gao's prior work on best practices covers achieving the first knowledge point.,gao doesn't know the best practices for the first knowledge point.,en,english,2
8d0c8d4491,well i hear my kids are needing me again so i'll go see what they need and we'll maybe talk to you again,i need to check and see what my kids need.,en,english,0
9619c85887,and i use a one of those black soaker hoses that actually oozes water every where so i lace it up and down there a couple of times and i only have to water about two hours a week,"i only water about two hours a week, i use one of those black soaker hoses.",en,english,0
b62b2ce7b8,"over most of the 1980s and 1990s, the u.s. was able to invest more than it saved by attracting financing from abroad.",the us could invest 20% more than it saved in the 1980's and 90's.,en,english,1
f7b4aa5c10,the corner house of number 8 until recently was the official residence of the president of generalitat.,number 8 was on the corner.,bg,bulgarian,0
bded92ff1f,"as all hopes of overthrowing the taliban faded, the debate on giving covert help to the opponents of the regime resumed.",they refused to lose hope of moving to the taliban and agreed to do it alone.,es,spanish,2
4e0ce74530,"as previously noted, we published new independence standards dealing with non-audit/consulting services when the aicpa failed to act.",the aicpa failed to act and we were forced to intervene.,en,english,1
5b9df06031,that's why we tried to kill you.,that is the reason why we attempted to kill you.,en,english,0
64dc84d64e,some athenians still asked the assembly to declare war on the macedonian king.,all the athenians wanted the war to stop.,el,greek,2
7ef4cc3faa,'why isn't a lookalike good enough for them?',the look alike is plenty good.,en,english,1
3444038986,um-hum they keep you entertained they sure do we have a uh my wife's uh mother is uh oh about seventy seven i guess she really gets a thrill when we go over to see her and bring the dog i think she's more happy to see the dog than she is us,my wife's mother owns three dogs and loves ours too.,en,english,1
48cc10c133,the government does not sacrifice anything of value in exchange and the entity that forfeits the property does not receive anything of value.,the government does not provide compensation for forfeited property.,en,english,0
03cb1e0b96,oh really yeah so he he's uh he's probably going to be going to jail and and the problem with him is he's on a guaranteed salary like for three years so whether he plays or not they've got to pay him ten million dollars so if they,"his income is on guaranteed terms, meaning that even if he is jailed and can't play, he still gets his salary as per normal.",en,english,0
9de8a2749c,"explanations, and to corroborate findings.",to disapprove findings and explanations.,en,english,2
0f72e9839a,coast guard rules establishing bridgeopening schedules).,the navy creates bridgeopening schedules.,en,english,2
ae7d41587a,"mr. inglethorp, said the coroner, ""you have heard your wife's dying words repeated here.","mr. inglethorp, you have heard your wife's last words here.",en,english,0
450251ac0e,"two, most other productive operations are easier to study and understand, since few firms have 40,000 locations and a large proportion of their workforce working outdoors.",the productivity of the operations is directly related to the workforce that's based outdoors.,en,english,1
61b493da74,decline and decadence,rising and trashy.,en,english,2
5148cb7f24,"however, co-requesters cannot approve additional co-requesters or restrict the timing of the release of the product after it is issued.",co-requesters cannot approve more co-requesters.,en,english,0
cf6fd99427,"i sent for you, captain blood, because of certain news that has just happened to me.","i did not hear any news, captain blood. did you do it?",fr,french,2
3e2066e06f,the philosophy of law of the confederation faced both material and style.,the philosophy of law has succumbed.,tr,turkish,2
1a570a241e,then i considered.,"then, i thought if i should accepted to go with him.",en,english,1
d8f4aa13a5,"public libraries in greenlee county, arizona showcase the financial and technical dilemmas of rural institutions.",greenley county is not in arizona.,zh,chinese,2
d92c2eef45,"gehry seems to say, so we live today, why not enjoy it?",gehry is a happy person.,el,greek,1
